BGC,Accession ID,Description,Product Prediction,BiG-SCAPE class,Organism,Taxonomy,genome_id,group
NZ_SRLV01000025.region001,NZ_SRLV01000025,Myxococcus sp. strain CA005,NRPS-like.T1PKS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000028.region001,NZ_SRLV01000028,Myxococcus sp. strain CA005,RiPP-like.thiopeptide,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000032.region001,NZ_SRLV01000032,Myxococcus sp. strain CA005,T3PKS,PKSother,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000036.region001,NZ_SRLV01000036,Myxococcus sp. strain CA005,thioamitides,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000040.region001,NZ_SRLV01000040,Myxococcus sp. strain CA005,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000045.region001,NZ_SRLV01000045,Myxococcus sp. strain CA005,lanthipeptide-class-ii,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000047.region001,NZ_SRLV01000047,Myxococcus sp. strain CA005,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000049.region001,NZ_SRLV01000049,Myxococcus sp. strain CA005,T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000050.region001,NZ_SRLV01000050,Myxococcus sp. strain CA005,NRPS-like,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000053.region001,NZ_SRLV01000053,Myxococcus sp. strain CA005,RiPP-like,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000065.region001,NZ_SRLV01000065,Myxococcus sp. strain CA005,betalactone.NRPS,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000115.region001,NZ_SRLV01000115,Myxococcus sp. strain CA005,RiPP-like,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLV01000174.region001,NZ_SRLV01000174,Myxococcus sp. strain CA005,RRE-containing,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus",GCF_006518205,NCBI
NZ_SRLW01000002.region001,NZ_SRLW01000002,Myxococcus sp. strain AB025B,T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000003.region001,NZ_SRLW01000003,Myxococcus sp. strain AB025B,T1PKS,PKSI,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000004.region001,NZ_SRLW01000004,Myxococcus sp. strain AB025B,T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000011.region001,NZ_SRLW01000011,Myxococcus sp. strain AB025B,T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000012.region001,NZ_SRLW01000012,Myxococcus sp. strain AB025B,RiPP-like.NRPS,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000022.region001,NZ_SRLW01000022,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000024.region001,NZ_SRLW01000024,Myxococcus sp. strain AB025B,NRPS-like,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000027.region001,NZ_SRLW01000027,Myxococcus sp. strain AB025B,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000032.region001,NZ_SRLW01000032,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000048.region001,NZ_SRLW01000048,Myxococcus sp. strain AB025B,NRPS-like.T1PKS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000066.region001,NZ_SRLW01000066,Myxococcus sp. strain AB025B,resorcinol,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000068.region001,NZ_SRLW01000068,Myxococcus sp. strain AB025B,NRPS-like.T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000075.region001,NZ_SRLW01000075,Myxococcus sp. strain AB025B,arylpolyene,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000076.region001,NZ_SRLW01000076,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000082.region001,NZ_SRLW01000082,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000091.region001,NZ_SRLW01000091,Myxococcus sp. strain AB025B,NRPS-like,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000093.region001,NZ_SRLW01000093,Myxococcus sp. strain AB025B,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000096.region001,NZ_SRLW01000096,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000124.region001,NZ_SRLW01000124,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000130.region001,NZ_SRLW01000130,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000136.region001,NZ_SRLW01000136,Myxococcus sp. strain AB025B,T1PKS.NRPS,PKS-NRP_Hybrids,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000159.region001,NZ_SRLW01000159,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000160.region001,NZ_SRLW01000160,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000179.region001,NZ_SRLW01000179,Myxococcus sp. strain AB025B,thioamitides,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000208.region001,NZ_SRLW01000208,Myxococcus sp. strain AB025B,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000213.region001,NZ_SRLW01000213,Myxococcus sp. strain AB025B,RiPP-like,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000223.region001,NZ_SRLW01000223,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000238.region001,NZ_SRLW01000238,Myxococcus sp. strain AB025B,RRE-containing,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000242.region001,NZ_SRLW01000242,Myxococcus sp. strain AB025B,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000262.region001,NZ_SRLW01000262,Myxococcus sp. strain AB025B,NRPS-like,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000279.region001,NZ_SRLW01000279,Myxococcus sp. strain AB025B,thioamitides,Others,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000315.region001,NZ_SRLW01000315,Myxococcus sp. strain AB025B,T3PKS,PKSother,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000317.region001,NZ_SRLW01000317,Myxococcus sp. strain AB025B,NRPS-like,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000318.region001,NZ_SRLW01000318,Myxococcus sp. strain AB025B,T1PKS,PKSI,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000347.region001,NZ_SRLW01000347,Myxococcus sp. strain AB025B,RiPP-like,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000357.region001,NZ_SRLW01000357,Myxococcus sp. strain AB025B,RiPP-like,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000419.region001,NZ_SRLW01000419,Myxococcus sp. strain AB025B,NRPS,NRPS,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000437.region001,NZ_SRLW01000437,Myxococcus sp. strain AB025B,RiPP-like,RiPPs,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SRLW01000473.region001,NZ_SRLW01000473,Myxococcus sp. strain AB025B,terpene,Terpene,Myxococcus sp.,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus",GCF_006518215,NCBI
NZ_SSMQ01000001.region001,NZ_SSMQ01000001,Polyangium fumosum strain DSM 14668,RiPP-like.RRE-containing,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000001.region002,NZ_SSMQ01000001,Polyangium fumosum strain DSM 14668,terpene.T1PKS,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000001.region003,NZ_SSMQ01000001,Polyangium fumosum strain DSM 14668,RiPP-like,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000001.region004,NZ_SSMQ01000001,Polyangium fumosum strain DSM 14668,arylpolyene,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000001.region005,NZ_SSMQ01000001,Polyangium fumosum strain DSM 14668,NRPS-like,NRPS,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000002.region001,NZ_SSMQ01000002,Polyangium fumosum strain DSM 14668,terpene,Terpene,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000005.region001,NZ_SSMQ01000005,Polyangium fumosum strain DSM 14668,NRPS,NRPS,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000005.region002,NZ_SSMQ01000005,Polyangium fumosum strain DSM 14668,LAP,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000006.region001,NZ_SSMQ01000006,Polyangium fumosum strain DSM 14668,terpene,Terpene,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000007.region001,NZ_SSMQ01000007,Polyangium fumosum strain DSM 14668,RiPP-like,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000014.region001,NZ_SSMQ01000014,Polyangium fumosum strain DSM 14668,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000019.region001,NZ_SSMQ01000019,Polyangium fumosum strain DSM 14668,terpene,Terpene,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000021.region001,NZ_SSMQ01000021,Polyangium fumosum strain DSM 14668,RiPP-like.T3PKS,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000023.region001,NZ_SSMQ01000023,Polyangium fumosum strain DSM 14668,RRE-containing,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000029.region001,NZ_SSMQ01000029,Polyangium fumosum strain DSM 14668,thioamitides,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000031.region001,NZ_SSMQ01000031,Polyangium fumosum strain DSM 14668,arylpolyene,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000039.region001,NZ_SSMQ01000039,Polyangium fumosum strain DSM 14668,proteusin,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000041.region001,NZ_SSMQ01000041,Polyangium fumosum strain DSM 14668,thioamitides,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000044.region001,NZ_SSMQ01000044,Polyangium fumosum strain DSM 14668,cyanobactin,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000047.region001,NZ_SSMQ01000047,Polyangium fumosum strain DSM 14668,T3PKS,PKSother,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000066.region001,NZ_SSMQ01000066,Polyangium fumosum strain DSM 14668,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000075.region001,NZ_SSMQ01000075,Polyangium fumosum strain DSM 14668,NRPS-like,NRPS,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000076.region001,NZ_SSMQ01000076,Polyangium fumosum strain DSM 14668,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000080.region001,NZ_SSMQ01000080,Polyangium fumosum strain DSM 14668,RiPP-like,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000081.region001,NZ_SSMQ01000081,Polyangium fumosum strain DSM 14668,microviridin,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000085.region001,NZ_SSMQ01000085,Polyangium fumosum strain DSM 14668,RiPP-like.RRE-containing,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000089.region001,NZ_SSMQ01000089,Polyangium fumosum strain DSM 14668,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000094.region001,NZ_SSMQ01000094,Polyangium fumosum strain DSM 14668,RiPP-like,RiPPs,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000142.region001,NZ_SSMQ01000142,Polyangium fumosum strain DSM 14668,phenazine,Others,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMQ01000155.region001,NZ_SSMQ01000155,Polyangium fumosum strain DSM 14668,terpene,Terpene,Polyangium fumosum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium fumosum",GCF_005144585,NCBI
NZ_SSMR01000001.region001,NZ_SSMR01000001,Polyangium aurulentum strain SDU3-1,terpene,Terpene,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000001.region002,NZ_SSMR01000001,Polyangium aurulentum strain SDU3-1,RRE-containing,RiPPs,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000001.region003,NZ_SSMR01000001,Polyangium aurulentum strain SDU3-1,ladderane.arylpolyene,Others,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000001.region004,NZ_SSMR01000001,Polyangium aurulentum strain SDU3-1,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000001.region005,NZ_SSMR01000001,Polyangium aurulentum strain SDU3-1,phenazine,Others,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000002.region001,NZ_SSMR01000002,Polyangium aurulentum strain SDU3-1,NRPS,NRPS,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000003.region001,NZ_SSMR01000003,Polyangium aurulentum strain SDU3-1,terpene,Terpene,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000004.region001,NZ_SSMR01000004,Polyangium aurulentum strain SDU3-1,NRPS-like,NRPS,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000004.region002,NZ_SSMR01000004,Polyangium aurulentum strain SDU3-1,terpene,Terpene,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000004.region003,NZ_SSMR01000004,Polyangium aurulentum strain SDU3-1,RiPP-like,RiPPs,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000004.region004,NZ_SSMR01000004,Polyangium aurulentum strain SDU3-1,T1PKS.NRPS,PKS-NRP_Hybrids,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000006.region001,NZ_SSMR01000006,Polyangium aurulentum strain SDU3-1,NRPS-like,NRPS,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000006.region002,NZ_SSMR01000006,Polyangium aurulentum strain SDU3-1,terpene,Terpene,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000007.region001,NZ_SSMR01000007,Polyangium aurulentum strain SDU3-1,T3PKS,PKSother,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000008.region001,NZ_SSMR01000008,Polyangium aurulentum strain SDU3-1,terpene,Terpene,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000008.region002,NZ_SSMR01000008,Polyangium aurulentum strain SDU3-1,RiPP-like.T3PKS,Others,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000009.region001,NZ_SSMR01000009,Polyangium aurulentum strain SDU3-1,terpene,Terpene,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000011.region001,NZ_SSMR01000011,Polyangium aurulentum strain SDU3-1,NRPS,NRPS,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000011.region002,NZ_SSMR01000011,Polyangium aurulentum strain SDU3-1,RRE-containing,RiPPs,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
NZ_SSMR01000012.region001,NZ_SSMR01000012,Polyangium aurulentum strain SDU3-1,cyanobactin,RiPPs,Polyangium aurulentum,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,Polyangium sp005144635",GCF_005144635,NCBI
