BGC,Accession ID,Description,Product Prediction,BiG-SCAPE class,Organism,Taxonomy,genome_id,group
JADKGJ010000006.region001,JADKGJ010000006,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,NRPS,NRPS,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGJ010000008.region001,JADKGJ010000008,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,RRE-containing,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGJ010000008.region002,JADKGJ010000008,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGJ010000011.region001,JADKGJ010000011,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGJ010000012.region001,JADKGJ010000012,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGJ010000014.region001,JADKGJ010000014,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGJ010000027.region001,JADKGJ010000027,Nitrospira sp. strain Ribe_18-Q3-R11-54_BATAC.650,T1PKS.NRPS,PKS-NRP_Hybrids,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp900170025",GCA_016722315,Aalborg
JADKGV010000004.region001,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region002,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region003,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region004,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region005,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,hserlactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region006,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,T1PKS,PKSI,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region007,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region008,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,RRE-containing,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region009,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000004.region010,JADKGV010000004,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JADKGV010000006.region001,JADKGV010000006,Nitrospira sp. strain Ribe_18-Q3-R11-54_MAXAC.200,betalactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp002254365",GCA_016722055,Aalborg
JZQY01000004.1.region001,JZQY01000004.1,Nitrospira sp. strain OLB3,NRPS,NRPS,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000009.1.region001,JZQY01000009.1,Nitrospira sp. strain OLB3,lanthipeptide-class-v.betalactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000016.1.region001,JZQY01000016.1,Nitrospira sp. strain OLB3,T1PKS.NRPS,PKS-NRP_Hybrids,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000029.1.region001,JZQY01000029.1,Nitrospira sp. strain OLB3,RRE-containing,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000030.1.region001,JZQY01000030.1,Nitrospira sp. strain OLB3,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000031.1.region001,JZQY01000031.1,Nitrospira sp. strain OLB3,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000033.1.region001,JZQY01000033.1,Nitrospira sp. strain OLB3,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000044.1.region001,JZQY01000044.1,Nitrospira sp. strain OLB3,NRPS,NRPS,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000048.1.region001,JZQY01000048.1,Nitrospira sp. strain OLB3,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000062.1.region001,JZQY01000062.1,Nitrospira sp. strain OLB3,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
JZQY01000064.1.region001,JZQY01000064.1,Nitrospira sp. strain OLB3,NRPS-like.phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_A,Nitrospira_A sp001567445",GCA_001567445,NCBI
LNDU01000022.1.region001,LNDU01000022.1,Nitrospira sp. strain Ga0074138,arylpolyene,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000029.1.region001,LNDU01000029.1,Nitrospira sp. strain Ga0074138,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000039.1.region001,LNDU01000039.1,Nitrospira sp. strain Ga0074138,phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000047.1.region001,LNDU01000047.1,Nitrospira sp. strain Ga0074138,hserlactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000051.1.region001,LNDU01000051.1,Nitrospira sp. strain Ga0074138,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000052.1.region001,LNDU01000052.1,Nitrospira sp. strain Ga0074138,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000056.1.region001,LNDU01000056.1,Nitrospira sp. strain Ga0074138,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000056.1.region002,LNDU01000056.1,Nitrospira sp. strain Ga0074138,RRE-containing,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LNDU01000061.1.region001,LNDU01000061.1,Nitrospira sp. strain Ga0074138,RRE-containing,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp001464735",GCA_001464735,NCBI
LVWS01000015.1.region001,LVWS01000015.1,Nitrospira sp. strain SG-bin1,RRE-containing,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000018.1.region001,LVWS01000018.1,Nitrospira sp. strain SG-bin1,arylpolyene,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000029.1.region001,LVWS01000029.1,Nitrospira sp. strain SG-bin1,LAP,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000031.1.region001,LVWS01000031.1,Nitrospira sp. strain SG-bin1,NRPS-like,NRPS,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000032.1.region001,LVWS01000032.1,Nitrospira sp. strain SG-bin1,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000033.1.region001,LVWS01000033.1,Nitrospira sp. strain SG-bin1,NRPS,NRPS,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000033.1.region002,LVWS01000033.1,Nitrospira sp. strain SG-bin1,betalactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000033.1.region003,LVWS01000033.1,Nitrospira sp. strain SG-bin1,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000033.1.region004,LVWS01000033.1,Nitrospira sp. strain SG-bin1,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000033.1.region005,LVWS01000033.1,Nitrospira sp. strain SG-bin1,hserlactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000037.1.region001,LVWS01000037.1,Nitrospira sp. strain SG-bin1,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000038.1.region001,LVWS01000038.1,Nitrospira sp. strain SG-bin1,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWS01000039.1.region001,LVWS01000039.1,Nitrospira sp. strain SG-bin1,phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083365",GCA_002083365,NCBI
LVWT01000013.1.region001,LVWT01000013.1,Nitrospira sp. strain SG-bin2,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWT01000021.1.region001,LVWT01000021.1,Nitrospira sp. strain SG-bin2,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWT01000022.1.region001,LVWT01000022.1,Nitrospira sp. strain SG-bin2,hserlactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWT01000026.1.region001,LVWT01000026.1,Nitrospira sp. strain SG-bin2,arylpolyene,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWT01000028.1.region001,LVWT01000028.1,Nitrospira sp. strain SG-bin2,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWT01000049.1.region001,LVWT01000049.1,Nitrospira sp. strain SG-bin2,phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWT01000054.1.region001,LVWT01000054.1,Nitrospira sp. strain SG-bin2,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp002083405",GCA_002083405,NCBI
LVWU01000088.1.region001,LVWU01000088.1,Nitrospira sp. strain HN-bin3,phosphonate,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp900696515",GCA_002083355,NCBI
LVWU01000147.1.region001,LVWU01000147.1,Nitrospira sp. strain HN-bin3,RiPP-like,RiPPs,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp900696515",GCA_002083355,NCBI
LVWU01000192.1.region001,LVWU01000192.1,Nitrospira sp. strain HN-bin3,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp900696515",GCA_002083355,NCBI
LVWU01000214.1.region001,LVWU01000214.1,Nitrospira sp. strain HN-bin3,NRPS,NRPS,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp900696515",GCA_002083355,NCBI
LVWU01000294.1.region001,LVWU01000294.1,Nitrospira sp. strain HN-bin3,hserlactone,Others,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp900696515",GCA_002083355,NCBI
LVWU01000335.1.region001,LVWU01000335.1,Nitrospira sp. strain HN-bin3,terpene,Terpene,Nitrospira sp.,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira_F,Nitrospira_F sp900696515",GCA_002083355,NCBI
LXTH01000134.1.region001,LXTH01000134.1,Nitrospirae bacterium strain SPGG5,terpene,Terpene,Nitrospirae bacterium,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,SPGG5,SPGG5 sp001643555",GCA_001643555,NCBI
LXTH01000190.1.region001,LXTH01000190.1,Nitrospirae bacterium strain SPGG5,phosphonate,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,SPGG5,SPGG5 sp001643555",GCA_001643555,NCBI
LXTH01000223.1.region001,LXTH01000223.1,Nitrospirae bacterium strain SPGG5,T3PKS,PKSother,Nitrospirae bacterium,"Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,SPGG5,SPGG5 sp001643555",GCA_001643555,NCBI
MHDS01000007.1.region001,MHDS01000007.1,Nitrospirae bacterium strain GCA_001805025.1,terpene,Terpene,Nitrospirae bacterium,"Bacteria,Nitrospirota,Nitrospiria,HDB-SIOI813,HDB-SIOI813,HDB-SIOI813,HDB-SIOI813 sp001805205",GCA_001805025,NCBI
MHDS01000061.1.region001,MHDS01000061.1,Nitrospirae bacterium strain GCA_001805025.1,lassopeptide,RiPPs,Nitrospirae bacterium,"Bacteria,Nitrospirota,Nitrospiria,HDB-SIOI813,HDB-SIOI813,HDB-SIOI813,HDB-SIOI813 sp001805205",GCA_001805025,NCBI
MHDS01000083.1.region001,MHDS01000083.1,Nitrospirae bacterium strain GCA_001805025.1,acyl_amino_acids,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Nitrospiria,HDB-SIOI813,HDB-SIOI813,HDB-SIOI813,HDB-SIOI813 sp001805205",GCA_001805025,NCBI
MHDT01000022.1.region001,MHDT01000022.1,Nitrospirae bacterium strain GCA_001803605.1,NRPS-like,NRPS,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA9935,GWB2-47-37,GWB2-47-37 sp001803635",GCA_001803605,NCBI
MHDT01000025.1.region001,MHDT01000025.1,Nitrospirae bacterium strain GCA_001803605.1,hserlactone,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA9935,GWB2-47-37,GWB2-47-37 sp001803635",GCA_001803605,NCBI
MHDU01000001.1.region001,MHDU01000001.1,Nitrospirae bacterium strain GCA_001803635.1,NRPS-like,NRPS,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA9935,GWB2-47-37,GWB2-47-37 sp001803635",GCA_001803635,NCBI
MHDW01000045.1.region001,MHDW01000045.1,Nitrospirae bacterium strain GCA_001803645.1,ranthipeptide,RiPPs,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GWC2-42-7,GWC2-42-7 sp001803645",GCA_001803645,NCBI
MHDW01000080.1.region001,MHDW01000080.1,Nitrospirae bacterium strain GCA_001803645.1,NRPS-like,NRPS,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GWC2-42-7,GWC2-42-7 sp001803645",GCA_001803645,NCBI
MHDW01000091.1.region001,MHDW01000091.1,Nitrospirae bacterium strain GCA_001803645.1,RRE-containing,RiPPs,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GWC2-42-7,GWC2-42-7 sp001803645",GCA_001803645,NCBI
MHDW01000144.1.region001,MHDW01000144.1,Nitrospirae bacterium strain GCA_001803645.1,arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GWC2-42-7,GWC2-42-7 sp001803645",GCA_001803645,NCBI
MHDW01000207.1.region001,MHDW01000207.1,Nitrospirae bacterium strain GCA_001803645.1,ladderane,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GWC2-42-7,GWC2-42-7 sp001803645",GCA_001803645,NCBI
MHDW01000208.1.region001,MHDW01000208.1,Nitrospirae bacterium strain GCA_001803645.1,arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GWC2-42-7,GWC2-42-7 sp001803645",GCA_001803645,NCBI
MHDY01000007.1.region001,MHDY01000007.1,Nitrospirae bacterium strain GCA_001803705.1,arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-56-14,GWC2-56-14 sp001803705",GCA_001803705,NCBI
MHDY01000142.1.region001,MHDY01000142.1,Nitrospirae bacterium strain GCA_001803705.1,terpene,Terpene,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-56-14,GWC2-56-14 sp001803705",GCA_001803705,NCBI
MHDY01000151.1.region001,MHDY01000151.1,Nitrospirae bacterium strain GCA_001803705.1,T3PKS,PKSother,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-56-14,GWC2-56-14 sp001803705",GCA_001803705,NCBI
MHDZ01000011.1.region001,MHDZ01000011.1,Nitrospirae bacterium strain GCA_001805055.1,NRPS-like,NRPS,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-57-13,GWC2-57-13 sp001805055",GCA_001805055,NCBI
MHDZ01000032.1.region001,MHDZ01000032.1,Nitrospirae bacterium strain GCA_001805055.1,ladderane.arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-57-13,GWC2-57-13 sp001805055",GCA_001805055,NCBI
MHDZ01000065.1.region001,MHDZ01000065.1,Nitrospirae bacterium strain GCA_001805055.1,arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-57-13,GWC2-57-13 sp001805055",GCA_001805055,NCBI
MHEB01000062.1.region001,MHEB01000062.1,Nitrospirae bacterium strain GCA_001803715.1,hserlactone,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,UBA1546,UBA1546 sp001805105",GCA_001803715,NCBI
MHEC01000045.1.region001,MHEC01000045.1,Nitrospirae bacterium strain GCA_001803725.1,arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-57-13,GWC2-57-13 sp001805055",GCA_001803725,NCBI
MHEC01000162.1.region001,MHEC01000162.1,Nitrospirae bacterium strain GCA_001803725.1,arylpolyene,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,UBA9217,UBA9217,UBA9217,GWC2-57-13,GWC2-57-13 sp001805055",GCA_001803725,NCBI
MHEE01000016.1.region001,MHEE01000016.1,Nitrospirae bacterium strain GCA_001805105.1,hserlactone,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,UBA1546,UBA1546 sp001805105",GCA_001805105,NCBI
MHEE01000017.1.region001,MHEE01000017.1,Nitrospirae bacterium strain GCA_001805105.1,NRPS-like,NRPS,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA1546,UBA1546,UBA1546 sp001805105",GCA_001805105,NCBI
MHEF01000009.1.region001,MHEF01000009.1,Nitrospirae bacterium strain GCA_001805125.1,RRE-containing,RiPPs,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,SM23-35,RBG-13-39-12,RBG-13-39-12 sp001805125",GCA_001805125,NCBI
MHEF01000126.1.region001,MHEF01000126.1,Nitrospirae bacterium strain GCA_001805125.1,T1PKS.NRPS,PKS-NRP_Hybrids,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,SM23-35,RBG-13-39-12,RBG-13-39-12 sp001805125",GCA_001805125,NCBI
MHEF01000133.1.region001,MHEF01000133.1,Nitrospirae bacterium strain GCA_001805125.1,NRPS-like,NRPS,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,SM23-35,RBG-13-39-12,RBG-13-39-12 sp001805125",GCA_001805125,NCBI
MHEF01000147.1.region001,MHEF01000147.1,Nitrospirae bacterium strain GCA_001805125.1,ranthipeptide,RiPPs,Nitrospirae bacterium,"Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,SM23-35,RBG-13-39-12,RBG-13-39-12 sp001805125",GCA_001805125,NCBI
MHEK01000035.1.region001,MHEK01000035.1,Nitrospirae bacterium strain GCA_001803795.1,ladderane,Others,Nitrospirae bacterium,"Bacteria,Nitrospirota,RBG-16-64-22,RBG-16-64-22,RBG-16-64-22,RBG-16-64-22,RBG-16-64-22 sp001803795",GCA_001803795,NCBI
